7742	4635	2677997
6696	4085	6561005
2637	7762	7219815
3846	1992	7105121
3437	4514	6406414
9332	7305	4462682
5367	3175	5795881
9038	7499	5234329
2539	7993	9384403
1862	3821	8668909
8893	9319	7494853
9354	1228	6337070
5374	4822	5592136
6788	3082	3857800
5626	2000	7287846
2542	8233	5110757
4770	5284	8446219
2607	3382	3671711
6074	5316	1313557
5635	9941	3866034
3536	2414	3700305
7577	5019	6614722
9897	8393	1930851
8919	5440	2544330
2288	2694	2626189
1104	5927	6810072
5807	2772	8409986
2214	1064	2170743
6400	3053	6555582
2989	2844	6655706
8485	5328	2091878
8406	2106	8328954
5463	5081	1911080
9503	6710	6535965
1334	8099	8306947
6549	4921	3494124
8015	5651	5578260
4584	8343	8553125
8822	1748	4914805
1591	6330	3843062
5306	8586	4962198
1466	5691	6423557
7832	5420	6630499
4813	1600	4179200
6619	2992	8868910
8050	3369	7986056
6735	4602	2888139
6949	1160	6931128
2668	8977	1413711
8868	1604	9196906
2311	6149	4324950
8398	1664	5755029
3711	8320	9692894
4673	7457	6181403
2007	7926	1092195
4764	6645	3456689
7916	3942	4406904
8650	9261	2458261
9815	3742	2244075
8323	8927	2358412
7097	4558	8509002
9785	5471	9450766
4554	3688	6556968
9499	1047	1304299
5515	8618	4619277
9719	4003	5677584
9340	8811	2041508
4703	9413	6617617
1893	1054	5007889
5976	6156	6073974
1420	3858	1880684
1352	9493	5388338
6084	9993	8266518
8894	5830	2053889
7089	4135	6408473
8178	2448	8048513
8005	1146	2933490
4098	1610	1126085
2832	8101	3982582
3120	2174	4454724
8808	6869	3048297
1648	3723	7688216
9654	4041	6872170
9412	7332	4949659
6460	5619	1168507
5882	1901	7031147
8712	2551	9212948
4051	5854	5874560
8536	1808	7061296
3627	8054	6115708
6431	7468	4737812
3488	7122	2518688
4617	3392	3681701
6761	2234	6320951
8793	6298	6169734
1034	7003	7751248
5336	8227	4179124
2713	7394	6302248
9097	6794	2555139
1591	7913	8628663
7163	6145	4846932
5923	9401	5144629
3540	1019	3575098
8464	7584	2241972
4556	9460	7939838
7572	4120	2082550
1949	2633	8084495
8243	4108	6129431
7984	2733	8622323
5566	3709	7104254
7867	2057	5358106
5758	9386	1093494
8475	9305	3800096
7128	8258	1682870
1090	6168	9849499
7294	8337	9158585
8850	3174	7959217
6528	7947	7341947
7347	2971	3577191
7791	2704	8080512
1550	7785	3796474
7625	8438	6908183
5648	7706	2767100
3464	8975	2718861
3520	7304	6028919
3725	1465	5239925
9879	5964	8597238
7042	7444	9186290
6591	6523	8076950
2383	6633	7684046
2173	4604	6804022
2541	8541	6831841
3111	6617	9732234
9395	2163	2650077
8198	2303	2719442
7962	1690	2626190
2859	5849	4875762
1384	2025	1821631
8520	4344	4337451
2219	5582	9311613
9925	2244	7592338
8416	3717	8816826
4787	9380	8640073
4501	1092	3712240
7875	3243	4254191
2110	5019	9886071
6016	2131	7783470
3144	2444	4442356
3793	9240	4098539
7167	4747	4662980
1998	8145	6455310
5074	7864	1624244
8637	1611	1187787
9822	9324	8715810
5526	7416	1070407
8265	5009	5824958
7124	3080	3818555
7983	1500	3506802
3659	1744	9140173
3808	3718	4637291
5506	6898	8460057
9634	5373	6098343
9567	7973	9568939
5201	2861	7315211
7235	4776	3153636
1104	7644	1735353
8841	6237	1254360
9174	3638	9167243
5440	5317	8412148
3163	2269	1019417
6170	1129	6775236
6605	3881	6390076
7598	1345	8428046
4022	5126	2397507
4508	8260	1157621
1995	5452	2585714
6608	6239	4330555
3765	6887	2071555
4203	1716	5167877
3993	2817	9328275
4636	2399	1082547
9105	4390	2645277
9870	1816	4617065
3669	8908	7526446
7651	9722	7837841
2122	3352	7555155
8480	7661	2877301
7779	4593	5629756
9356	5888	6808793
3822	5265	8918313
9082	9119	6659794
1846	7347	9170728
1718	1855	9691313
8904	1767	6618569
5771	8696	9532798
3853	2400	6005608
1441	7878	4944071
1211	1386	5547226
1110	8310	1167750
6207	3592	2162591
4592	6861	8381242
1746	8766	4690544
7717	1841	2196453
4749	8457	3745033
9983	9884	7050101
3992	9190	7694312
8400	6968	8735242
8636	7240	7766633
5493	2797	5000070
9893	2696	8588297
4603	8533	5565379
7760	7112	6705081
5257	8477	1291692
7873	8155	7706421
5604	6434	3997539
1516	8429	9456075
5036	8315	7941084
2739	2434	5659349
7627	6149	9294328
6982	5641	2105450
4836	7027	5438424
3016	3936	8812794
8042	5897	7078040
3085	4734	1667451
3796	2584	8384699
1775	9714	3681764
4085	7980	5252125
5284	6545	8314094
7927	2339	1907858
7288	1671	2874372
7501	6128	6745158
5398	1088	1667407
7228	6137	4991166
8449	9232	4599751
6852	3161	3056113
5133	9906	8236146
6258	5814	9821297
7845	6619	6978741
3877	4049	3981234
7810	5617	2203618
6915	7919	2164259
1259	9678	3008481
4174	4403	4979854
8536	7443	8524129
3369	1883	9700712
4601	9765	7621365
2508	3116	4082870
4878	5367	6189172
9852	4025	2876096
6824	8579	8429135
3540	9964	6145370
4915	1362	3967547
5909	7493	9198238
9108	6182	6115428
9737	7518	1554262
5288	6376	1050200
8491	7301	7298953
4289	2838	6786285
7412	7260	1418425
5994	1908	1374523
5584	9746	9894616
1828	4566	2815745
6440	8145	2387460
1315	3799	5983483
7853	9748	9750240
7061	5743	4148010
7509	7260	4289802
2784	7344	8575557
1618	5234	1365120
1853	4749	4677016
3288	5433	9430020
5252	7643	4112673
9628	4552	2958314
1619	9505	8406049
6619	6171	8034754
6143	2547	5395955
8236	4755	9921141
9443	8002	4521072
6228	8958	5247823
5354	7800	9639559
6295	7397	3064568
3329	8710	8916639
6079	5422	6676403
4044	6167	6622986
9247	7615	4405041
3891	7139	3436392
4479	1432	9648051
5424	3704	2530279
5628	4543	1730095
6110	4496	8510978
4512	9721	9374511
4613	1157	7314091
9403	3252	9582563
2684	5892	2864992
3416	2192	6053962
1231	2788	1344320
7956	6380	4050400
2009	2579	8377473
5387	2146	7445373
7048	8417	8081912
1163	7432	2345978
2721	2360	8790060
9599	7116	2477939
6481	6637	6549043
3832	1347	9253672
4093	6570	9425926
7565	4315	4721408
8787	9022	3215905
2164	2173	6986948
2849	6425	1425197
3212	3921	8886372
4897	8350	1054959
4120	5707	3567428
8795	3540	8750315
2728	7420	8573969
3969	3736	9461036
5786	7231	2036770
8869	5168	8022498
1920	4490	4929445
1485	2408	7133974
3095	6482	1509866
7754	3931	7804293
9967	9227	1966894
6381	6870	6420222
8825	2943	7098072
1450	1694	8433954
6486	2258	9480478
4520	7032	9058012
2417	6279	5562360
3264	5591	1263994
1402	8025	1553640
5156	9177	8836796
4196	9083	1588637
3781	8244	2876406
5061	4161	4175654
4988	9313	4732498
8326	2592	7627581
9130	3683	4215988
8905	6986	6891270
8776	3004	3453711
4329	6216	8719259
7346	3006	7091105
4420	6117	4673664
4588	1369	2483783
4331	2709	6238949
5450	6332	5543900
7663	8518	9260444
6879	9424	4996818
8926	1021	9554748
7003	4525	2750080
5764	9912	6762889
2800	1382	6122904
3622	2321	1441408
9176	3319	7052966
5291	7367	7289043
5527	1140	4510080
9627	8922	8673298
6434	7209	2149670
1194	6945	5481001
3266	9224	5575844
7262	8325	4515128
2346	8396	8087099
7526	5594	8279361
1796	3244	2500935
5300	4029	5363789
9091	1635	8233336
5437	4258	8269983
7877	2051	1491594
4986	5836	5356603
6937	9523	5313750
5128	5183	1826473
5612	8188	2016129
5452	4694	1559543
7568	3423	6234637
4308	4707	6629215
4713	9223	4166412
7011	3906	1714621
1725	9304	5683120
7170	8024	9714282
8322	4480	1916263
1445	3811	8123287
7936	5078	3308623
3682	1230	3308956
6111	8805	9569677
5431	1760	4787887
6982	7608	6491700
9637	9418	5958668
8465	3938	3298892
8327	7102	7996194
7248	8614	7366835
2177	8979	3235279
2614	5682	6447193
8694	4571	2663509
7325	7059	1633784
4927	1215	8639710
2171	1863	7376293
9944	8043	2684831
2466	2623	4244767
7874	4999	9102742
5236	4912	1331802
4101	8854	8329019
4997	5968	8927621
1530	6953	9679795
3295	9821	4766675
2342	4364	4928480
5909	6700	6299437
6537	3172	3315891
6022	8237	6142438
2996	5727	4056419
5694	2279	2795054
1221	2866	2626279
4135	4572	1713125
2334	4565	8500381
1094	1940	8423929
7933	1257	2879828
4342	5293	2036217
9259	5201	6829208
1364	2951	8928952
4823	4314	7090616
2098	6145	3140870
1217	4002	7623876
5414	6524	9274456
1059	3780	5703767
2218	9658	5933662
5831	9339	8716488
6461	1555	4183067
8664	6251	8572459
1146	4577	2322061
9440	6907	9788981
1104	4228	3350272
9484	5603	4111257
6932	7664	4186393
6760	2090	2783340
5142	3603	6380928
4662	7048	3749102
2153	6500	9890098
8657	4192	4786757
5570	7252	6756141
2809	9198	4284577
6208	7466	9722438
4001	6599	4591052
9598	1787	5466777
8518	8631	7632294
8358	3189	1473415
9515	8402	5464244
8703	6533	1781189
2354	8272	3440828
6922	8842	4335646
3608	3153	8053798
3563	4184	8241451
2479	7464	3864141
2921	5801	5090775
6324	7268	5625666
6602	3582	7731647
2499	9576	8040236
9636	1520	1645799
5287	7524	6629545
3985	7480	1959120
4413	8317	3062419
9698	1689	2798691
2072	4554	9714390
4631	4214	7178034
9352	7687	8288814
1964	1300	9305111
3135	2176	7602859
6948	9572	2794156
3273	8011	3110031
3490	3039	5391602
1982	4142	1246589
7650	9030	3081364
4625	1717	7951662
8345	1235	5074158
5450	9615	6201783
7678	8529	6586891
2752	3485	8961662
2799	7506	9053818
5185	4950	5608518
9999	7065	9142405
6961	3730	2251186
1731	2985	2384999
2487	9056	8187721
8742	9508	7658972
6907	7247	5841256
3680	6490	8454349
1710	1683	9722722
5704	9466	4880314
5669	3602	5630921
5987	7280	8125668
8705	4377	1577556
6723	7655	1141990
2365	7362	8953171
2563	4876	9842896
4949	7162	3068460
9534	3732	1473073
2746	5593	1746287
9093	2871	4612100
9786	3372	6644112
8625	5868	4107063
8236	3387	7283786
5423	2205	8139294
5204	6308	2329232
6282	8850	6716690
1254	3320	2215752
5355	3124	2122088
3634	1506	2003114
4004	7615	9034933
1069	7731	2479659
7265	1336	8819892
5195	1899	3157411
8020	8940	3441620
3080	4558	1742809
7331	6827	7314694
3522	8799	4077262
8608	5135	2261503
2632	8410	5949759
7053	6403	3180750
4268	1879	9913751
5111	7709	9355534
2685	9141	5836908
6774	8863	5620615
2496	8501	7240239
3433	2082	8489383
1011	7787	2245069
2192	2100	8070880
9469	4291	5462773
2784	8700	6424798
1865	3505	6077492
8579	8731	9892195
2713	1403	4158626
4376	3695	7768216
1841	9691	3382942
3028	9229	6519373
4573	1820	2208596
9285	2763	3168372
5013	4383	5644008
7127	4348	2765409
4815	8776	7813664
3543	4637	7752216
5688	3848	1071797
3152	5971	5144339
8837	4153	4522580
1535	5885	6983443
8771	2998	1163564
3283	2683	1646027
9538	9114	3650699
1351	7241	4001628
3315	1680	7604815
2225	3709	1348197
7162	2513	3789342
7385	3789	1172993
1853	3254	9740347
7472	8480	5999969
6897	2883	7169265
5405	1687	7473170
2369	8011	3138393
1052	7654	1582402
7936	4417	8572572
3920	8063	8249788
1472	4165	7164979
1479	6391	4292843
7977	1042	6042790
2375	2850	5823802
2040	4746	9488163
6892	6713	4345116
9641	5767	9642944
8639	6667	1655955
4130	7193	8058401
3061	2607	9771713
7203	8449	9153789
7740	4075	5805904
3657	9242	9966017
3301	2185	7728978
3540	6089	3467208
9224	9658	5842979
2217	2569	6692798
8012	3634	5512734
7613	6197	5350197
6678	7284	7348073
3931	1295	1311203
5462	9598	3972107
3579	9330	7868780
9301	8628	4483158
1663	5823	6960948
2501	4847	4470470
5310	1467	6926504
5781	1662	8588572
4661	7504	8724626
6075	4521	2491679
5631	8158	1433447
3500	3336	1146387
1356	8810	2503936
3322	3684	4402366
9521	9338	2044424
1567	3661	7089195
6574	9330	5656200
3088	6719	9189355
4336	9315	6487075
2775	3432	6471210
1250	7352	1385100
9258	8842	7193261
7830	3201	7208438
4049	2128	8202939
9845	7442	8632551
2789	8907	4823452
8208	1597	7224526
8866	1569	3201270
9069	7552	1527207
9651	6508	7873245
1794	7310	1993482
6548	5065	4623510
2318	7567	9173647
8295	2882	2265996
8747	6320	5653220
9750	3771	2151763
2005	7453	8900605
2197	2546	5964824
3523	1315	1453814
2809	1079	7501595
4308	6259	3877597
6136	2411	1107898
4844	1459	1017311
1501	9453	3299212
2357	3142	4267037
7181	6082	9887896
6897	3850	2537454
5374	3882	8091331
6985	1277	3374170
3814	5306	8091306
7931	6081	3271789
3243	9977	3703086
1290	8801	1632487
7784	6694	1004692
3493	5817	7888300
5209	4106	3330831
1041	9710	9299336
8504	8350	6801219
8363	7379	3656873
3062	2657	4488110
3152	3583	4551998
8138	7213	8825917
8939	3562	1543322
5483	5875	6004974
8085	8177	2620891
2796	3976	3123629
8631	4010	8290964
6335	1662	3541016
3512	3398	9432017
4244	2101	7274573
2047	9426	8240864
6406	2949	7619657
9927	2834	6902897
9057	6672	6609933
5318	5722	4872834
6443	4055	9986481
3686	1233	3581429
2035	5147	9329954
8285	1277	4996389
3042	9036	8030290
9579	9731	7058345
6444	6738	2299289
9251	5534	8934428
6299	2135	6692635
5493	2892	9219419
5266	3694	6239197
8267	4424	5679765
9619	2862	4916331
7523	1935	4850331
7663	9994	4494708
1731	5082	4263786
1705	3647	7251158
1207	8789	2420822
8131	4341	4963187
4160	7771	7765092
9027	2910	7531236
5510	8437	1108247
2531	9117	1540670
4139	4942	8396335
2365	5416	9394520
5539	7866	8340589
5154	1604	5511229
5441	4838	5921321
4075	3101	1529323
9312	4123	9079510
9060	1586	2799849
7411	4792	3868053
3736	2101	6745321
4253	6913	4603778
2099	4668	2770130
7992	5617	2830004
4994	9560	7639986
3079	8491	4024337
8710	8831	3136165
9929	3099	9054249
8245	8612	1904713
3226	3919	7020545
5747	3029	1737954
2696	2595	2008023
3841	2801	3934094
7259	2065	1612215
1779	9448	2550870
8340	5507	5008986
6588	8892	9385228
9839	3385	9730571
4103	4379	3501223
5070	5304	7643395
2330	1683	1672829
6735	9391	2620661
7823	9569	4444835
3894	3524	5650576
6720	8465	4753730
7886	3262	8843478
3520	1634	1729866
1771	2754	9764254
6138	5866	5054874
6574	3477	5512487
4762	7756	5504629
1384	5205	7948453
4779	2657	2726649
4155	6604	4455603
3922	7635	1311881
2864	7390	5167950
1584	9192	2953477
3729	3120	6029098
3071	5577	3204170
8620	8275	3399707
2793	8711	4609626
1440	8835	8502629
3926	7291	2144776
2499	4101	5494230
2543	9688	5473609
5894	3035	2731080
8750	6347	3556900
7682	3595	2655590
7996	5524	3008143
5313	8978	3258549
8559	4167	5122130
3686	6735	9553283
1213	9669	5922261
7311	9126	4228787
9648	5308	3561682
6324	9010	1921587
3162	8248	5233296
3079	8763	5637825
1625	2861	4464801
8867	8550	5126729
2287	7450	6155892
1079	9434	6707850
9848	9265	8950072
5697	5700	4092944
2642	2648	3477628
9833	7012	9607169
6820	1658	4957733
5531	8008	9779395
7296	4520	9066228
1603	9162	7586612
8140	8235	4553979
3222	1057	9023199
2811	9788	3568206
5285	3139	3693846
9820	6564	1756379
1967	2106	9165572
9644	6596	8886705
9659	2846	7217680
3242	4367	9609685
6536	2476	9715622
4000	6597	8995200
2214	1417	9730276
8242	5248	9584209
3153	2554	2819485
9354	4977	8275658
8981	5474	1987434
3159	1198	4245796
8380	6719	8569836
6613	4389	9452687
1737	2280	1118226
5131	9035	4530695
8994	7737	3477066
5953	1594	9688629
2054	6126	8611551
7121	9163	5273581
8360	4628	4767790
9986	3387	3303927
3793	5052	9793295
4311	8942	1488774
2826	6532	5865003
3952	9293	5590489
8449	3076	9201033
3020	9170	6925215
9523	1620	1049411
1117	2235	8687759
1618	3947	2888609
4794	9229	6448470
1469	6498	6045712
3043	2355	5517205
2926	1089	6547139
7861	4055	5935065
9291	7306	8330678
8426	2273	8427612
2006	5305	2846303
1252	3561	3443460
9853	4934	4991340
5347	9251	7012707
5236	9978	7656126
6391	2546	1213337
2085	8778	9015220
2149	4152	6300269
9669	4080	1882576
9206	4760	1115205
9061	1466	2674927
4726	7262	4738249
5492	6166	6282380
2713	5685	7385804
1171	3724	7995107
8454	8331	9916337
9358	1521	5755352
6304	4197	7672680
3168	4977	2207742
8489	8296	8580335
4186	8685	4833251
5878	4871	1286306
1008	7645	8842895
6219	9714	1362555
1959	4233	4822106
4367	4633	8453872
5789	1223	4887355
1174	4761	2155956
4439	9936	9319960
9415	1673	6953469
3964	9937	3732689
6696	9535	7500229
8571	2739	3876799
4097	8626	3604292
3630	3655	4565898
5167	5067	3105587
4307	8495	6671731
8891	9340	3473541
2377	2647	2853910
2032	5728	4717419
4396	6583	4208827
9112	3195	6088461
8448	5245	1721762
7097	4393	9834469
3842	3338	3499046
8795	4060	5964916
4896	6193	4485560
8148	4417	7364715
1770	7628	3807323
8437	3516	9464623
6582	1001	4896232
6668	7305	7218782
4337	4464	1432215
9788	4595	6840628
4225	3049	4895517
6089	9234	3310727
4414	9209	2543529
1796	1736	3554427
9744	5374	6558686
4999	4714	2203130
9402	1924	8981753
3863	5377	8297660
9450	1788	5780758
6873	9758	3905966
4836	4539	6151441
2684	8968	9131693
2705	5405	6142053
4102	5230	6620292
7751	3629	1833460
1497	3406	3450894
6192	9865	1410623
7050	5481	7989868
2412	7069	6016917
5128	8445	1380710
2554	2959	8153621
8960	4759	3438031
5734	5419	7077568
8301	2433	3762457
7758	1217	5851873
6943	8956	9999046
2359	7200	2282741
5717	2899	6422034
9343	8422	4650136
5043	7502	8036894
5101	3511	4203278
5924	9038	5885700
4377	1750	7454506
6987	7755	6002363
4181	1108	3757171
6415	3345	2267977
4315	2222	8976984
5334	6722	5254190
8029	4635	9428578
3513	3014	8475144
4472	4568	1686597
6993	2325	4891071
1378	8176	1404827
7073	8207	5365360
1677	4916	3364330
9836	2362	1140489
2154	5130	6670647
5355	9771	4268176
8205	6784	4085374
3802	6972	7296679
3939	2558	6378457
3006	9747	9035299
5382	2983	1179548
7447	8540	6220616
1301	4193	9687534
7316	5910	9346234
1049	9703	9516233
3322	6231	9772117
9532	6749	6600056
4187	6686	5476412
6579	2087	7274579
4800	8440	8393764
7185	1474	7545876
4781	2650	5553549
7979	4207	6243543
8847	5535	4414008
5635	7893	2029399
9537	3983	2219650
7428	8164	4146625
9686	5381	1345262
6467	9609	8837087
8701	4245	8115527
2780	2252	1289156
7880	9996	3394170
2601	5515	1576054
9429	7518	5244705
6512	3700	7360756
7488	2459	6495792
6306	3702	3223101
2647	7437	8548682
6918	2679	9687927
9750	4324	1081903
2689	2194	2429923
4658	1695	5733422
2578	5526	5310945
5820	4991	9528112
1644	8586	9451082
2993	8172	8924479
7961	9234	8218981
7122	9008	7588375
5733	9775	9459512
2552	5955	3799406
3971	7067	9791709
4625	5045	9399507
3457	4543	3968875
7649	9072	3046033
8932	3308	5228621
8692	4356	2626982
5629	8544	5346056
1745	1830	6179041
3429	7291	9711581
5923	6086	1754709
3049	6593	5379136
4471	7596	2643348
6780	2353	6223133
2369	8547	5755334
1374	7969	9365636
2472	6696	9248981
9435	9880	2129944
5935	4783	2012247
3821	8907	4493801
1526	8080	4957982
4478	6093	1204812
7044	5376	4306912
3075	3203	9002558
8829	1716	6854336
2402	9681	4894753
4686	2811	4171286
7920	4439	9388931
1817	5073	9817784
5678	7489	5970853
1772	5102	5356911
2757	6349	7367738
9291	2008	6289479
8374	9931	6148998
5369	8728	9325013
1942	5254	1515943
2584	6759	1847115
3287	6912	2237913
8643	6731	2495530
2775	5867	8268256
9035	5760	6349779
4556	2880	6310444
6344	2725	4478759
6276	3204	4917626
9810	1019	3014616
1167	3589	1923453
5216	7767	6283471
7611	6079	8301109
9526	2528	3588987
3525	5810	6418233
6905	9638	1244183
5426	5895	6204543
8247	5894	5505702
8881	3798	4112341
3194	5449	9736681
9001	3456	9500922
6593	1519	6943133
9042	9128	8593165
6306	7626	2581428
8941	3578	5903342
2434	7683	6893108
9361	4487	3283678
2202	7788	7830442
7386	5167	2776348
8959	3192	5001041
9091	7265	6218168
2951	5079	3153670
6427	6185	7039324
5708	3668	3440565
9953	3765	9459024
7998	8340	7592146
8466	1397	4895912
1513	2773	2489874
4152	9888	2390903
2355	6598	9562271
1502	4020	4134486
3439	6994	7227060
6370	6728	1836283
6733	6494	6241764
3530	1714	1194558
5459	1156	4852376
8907	4106	1062897
5080	9659	8909250
8238	7918	9386488
4315	1834	3792650
9880	7560	1294856
5454	5028	2279242
3709	6614	4254664
3935	6468	1427970
5365	7347	8536988
2988	2205	6654642
2530	4136	3458710
5296	4051	5424477
7787	3084	4773286
5289	3475	1688597
3557	1740	3146605
7013	6494	1301203
1780	4300	1137815
9231	4697	7407160
6123	3201	4534824
3812	4821	4458159
2580	1281	3777154
9604	4581	6337716
6785	8403	3262954
5873	3582	2542539
7658	3054	6217491
8128	9829	5036713
7973	4682	9043843
8725	5306	1045466
5369	2129	1208643
9398	3954	2082575
1415	9075	3855971
1967	2462	1220677
1735	9277	1302040
8521	5872	1164891
6229	6535	3284373
9651	7888	6624828
8834	3188	5233987
7349	8309	3304139
4242	3538	3658421
5656	5239	8190582
2594	6245	6709719
7631	2207	2916575
7386	4869	7725819
7772	1340	4763226
9325	2220	5934885
6833	2496	9929971
7399	6176	7598315
6778	2609	9839618
6150	2778	3446349
7116	4174	6023439
1866	8341	7987685
7090	5688	6675612
9763	2845	2764758
4501	5405	3400793
4943	4806	6860924
6878	1063	5715347
1158	8785	3157690
4309	8213	9054625
9421	6716	2720235
2691	2676	3301723
8562	2886	1328532
1426	4455	6179589
2695	4019	7619830
5660	4886	6371772
6625	3112	1108616
8416	1634	3407756
2786	8970	4942460
6393	7766	4153581
6526	3772	1519239
9991	2185	8423321
7732	2470	3946099
5563	6817	8015235
6359	1705	7556136
7086	6256	6961254
3838	5945	3188426
7695	7960	5274710
4043	5489	6918557
4867	7404	7246034
1373	6412	7055426
6869	1608	9341804
4815	3252	3468384
7387	9083	9094713
3027	3323	7316074
9132	6185	3158765
1916	7760	6771414
3668	7844	2735715
7263	2884	6431474
6368	6860	7214038
7061	9092	6848458
3532	1452	4592183
9089	8019	8417833
1014	3981	3792730
1719	7369	2270054
2928	6085	3624552
6439	3484	4129374
9383	5633	7023307
1551	3547	6587715
7377	5316	5063231
3956	9232	3834567
8581	3751	1568927
2939	8879	4219767
3780	6067	4790062
8549	5750	4699908
6231	3025	8521075
8346	7829	2867210
9631	5682	8965045
8865	3037	1623851
2945	4717	2814923
1597	9546	7533616
4085	9313	1228874
6665	3581	2645094
6972	6423	4810257
5999	8772	9597808
7451	3622	8265647
9064	9706	2374959
2754	4971	6793394
6688	9345	6304078
2045	9008	7227920
1283	8787	2514977
4335	5467	2261306
3291	3248	8444912
1819	4545	7323353
3150	8491	6438644
7252	4591	9375251
2515	1079	3821337
2010	8271	1189512
9476	3678	4817428
5206	4614	4487897
2195	8470	4170780
1761	5545	6756420
9223	2673	9129714
2550	6072	1691213
3739	7165	1857383
3160	7756	4086357
1429	9027	8072860
6522	5007	6519971
4246	7277	1851595
1034	7303	7797221
2457	1299	3146402
4014	7045	4953643
7924	6099	3331260
9095	5854	9930907
3906	9118	7312598
7318	7248	9482224
1024	4313	4493088
4183	6390	5004228
6364	5399	6350037
4226	1839	8507756
7476	8600	9893852
1225	1037	4072099
7055	5379	5340835
5358	5601	2377580
8052	1158	8948446
1968	8579	6751953
7724	2548	6433193
3359	2305	3310983
2101	9530	3101195
6539	5183	9750609
2319	1123	7457280
2596	6636	9485307
7655	5424	2567380
1507	3463	9908855
7910	8457	1283467
7306	4794	8882634
9299	5812	2046983
5643	8124	5575473
5692	1159	5396412
2070	4069	5121977
1824	4586	8052220
1739	1255	9384015
8772	6083	8202913
4653	5211	4244596
8202	8522	8668053
8199	4595	9736736
6124	1865	1626137
2417	7656	2558991
3849	9628	3764205
7571	8518	9301245
9888	5845	6147958
2342	9986	8327430
2251	7111	9712030
9326	6280	9899065
2870	2204	3482260
6202	8777	2283549
6025	5776	9703283
1556	4119	5646878
2747	4613	2320511
5321	1297	7938166
7820	1730	1865769
1413	5395	4009824
3911	9097	7567968
8234	6685	2724108
3476	7351	3575855
4467	5765	4833615
6245	7818	6067336
9469	6039	5992240
9473	8532	7402893
1979	5014	5644389
8740	9330	7094808
7332	5913	1231204
5205	6326	7880356
6075	5118	6825935
1314	3922	2200380
7817	1722	1907392
9708	1634	9366049
4973	3917	4242857
5360	3135	3968794
9156	6593	3920308
1536	2146	5610781
9879	2824	7317611
8944	4042	3294148
2683	2624	3037689
5871	8826	8350243
6227	7010	9189708
9410	8716	8247962
2355	5247	2226428
6821	2157	7859526
3662	2571	9307452
4576	2988	4328468
5887	9004	3775883
2888	5229	9395514
6285	2405	3202316
3566	8015	7761721
9170	2737	2117022
3889	2115	3394177
7300	7092	7355805
4899	6683	6115284
1746	9729	3713618
8656	4624	9261396
7694	6281	4178404
6550	2661	9905130
1451	1304	8967152
9753	9947	1335325
6356	6399	5695190
7374	8308	5676010
2958	5985	4727678
2100	5101	8554617
3836	1610	2958950
8393	9705	2589766
3426	8466	1887151
1312	9385	1800944
2375	7518	7340735
7617	6126	2587806
1593	9796	5218972
6295	5235	8137663
2008	4068	3814120
7949	8156	4614468
9718	9362	2849250
3718	1976	4299023
1302	3198	6889340
7955	3383	3225539
4696	6366	3077767
2684	4624	4657086
1122	8385	9376713
9601	1859	1534806
6735	5018	7700340
1915	1617	5411971
7385	1941	4607021
1340	1631	7108850
9832	1013	8431901
6892	3918	3279177
6309	8115	5951752
7550	6841	5992953
8904	8468	8934997
4547	7092	4890697
9739	1974	4350378
2764	6192	7536634
8519	3845	4754705
3140	5178	3077868
1515	3559	8966260
4263	5255	3170458
2810	1541	7661066
6442	4058	5488114
9087	5929	9749848
3586	4336	2801751
1146	5383	2834824
2997	7985	8438747
8956	4034	5096002
1777	8177	2356843
5579	8336	7703650
4921	3617	5515028
5842	8465	5326994
2485	9806	5122915
8623	2924	1423857
5479	5485	2885801
9331	6861	8994404
2527	5381	3906887
4394	6198	7032907
5468	5862	4606512
8210	5425	7956001
1160	9826	3257404
3676	5984	2780185
1874	3770	5562599
3674	8337	9597475
1088	4742	1232098
8124	6107	2744135
2864	4125	6118091
9572	4713	8995829
3189	7347	5473253
5934	2559	4803953
7917	2084	2403909
8562	7207	6407836
5196	5777	3188779
1766	4471	7600348
9455	2298	6698129
7669	9455	6906694
7875	7816	9194104
8078	7612	2567784
1891	1504	9485150
4854	8185	8749895
5423	1519	8066973
4216	6560	4614523
7071	3678	2930942
3905	5111	8419974
1754	6318	7426516
1134	8242	4852532
4938	6359	5502555
2577	9379	1195197
1917	8528	7062971
4303	1812	3676436
3647	9603	7548963
8176	8733	3018514
5150	4344	5461393
6590	5068	1156468
6564	7463	8440156
8407	9600	2245897
9414	9389	6711990
1921	6364	4955420
6360	6176	8738410
8269	5258	2934400
5555	3191	7087384
1740	4684	8212019
2778	1059	1012421
3340	5402	8469850
3532	4899	2347623
2197	8010	8568896
3056	7831	6660075
7550	8058	5328211
5108	3676	9968158
1014	4477	4660592
3444	1674	3061563
8621	9278	7454981
2278	3365	5246298
7613	7561	3105192
2361	2654	9779727
5710	6768	3927000
3217	8178	2188447
1310	2019	5308595
4847	7440	7389579
8719	6267	4879101
4210	6903	8634399
7642	7101	4367362
8395	8317	8845500
4922	5709	7629065
5452	2773	4662070
7177	7119	3878006
9416	5502	2718259
5061	9666	5776074
7042	8895	4174227
2144	4615	1471575
7503	3827	1058257
6042	7967	1456639
8864	1614	1632591
9298	7387	7072118
3443	9960	5732042
7137	7465	9723958
1341	5780	1849791
7266	8710	7277206
6665	8791	8207346
5988	2109	3211442
7460	5663	2020875
7473	2820	2581676
3754	4357	1942299
3675	5794	8090382
7621	9546	6279399
9802	4050	1847371
